"skuId","reservationTerm","retailPrice","productName","armSkuName","skuName"
"DZH318Z0BQ4C/002T","3 Years","1482","Virtual Machines DSv2 Series","Standard_DS2_v2","DS2 v2"
"DZH318Z0BQ34/005L","1 Year","721","Virtual Machines Dv2 Series","Standard_D2_v2","D2 v2"
"DZH318Z0CM2C/005Q","1 Year","5360","Virtual Machines Dasv4 Series","Standard_D16as_v4","D16as v4"
"DZH318Z0CM2B/005P","1 Year","5360","Virtual Machines Dav4 Series","Standard_D16a_v4","D16a v4"
"DZH318Z0CM2C/0052","3 Years","11064","Virtual Machines Dasv4 Series","Standard_D16as_v4","D16as v4"
"DZH318Z0CM2B/0053","3 Years","11064","Virtual Machines Dav4 Series","Standard_D16a_v4","D16a v4"
"DZH318Z092SD/011L","3 Years","919","Virtual Machines Dpsv5 Series","Standard_D2ps_v5","Standard_D2ps_v5"
"DZH318Z092SD/011K","1 Year","475","Virtual Machines Dpsv5 Series","Standard_D2ps_v5","Standard_D2ps_v5"
"DZH318Z093WZ/0419","3 Years","43780","Virtual Machines Easv5 Series","Standard_E64as_v5","E64as v5"
"DZH318Z093WZ/041C","1 Year","22658","Virtual Machines Easv5 Series","Standard_E64as_v5","E64as v5"
"DZH318Z0CSHK/02WT","3 Years","3455","Virtual Machines Edsv4 Series","Standard_E4ds_v4","E4ds v4"
"DZH318Z0CSHK/02WV","1 Year","1788","Virtual Machines Edsv4 Series","Standard_E4ds_v4","E4ds v4"
"DZH318Z096SR/0BWM","1 Year","3142","Virtual Machines Esv5 Series","Standard_E8s_v5","E8s v5"
"DZH318Z096SR/0BXQ","1 Year","3142","Virtual Machines Esv5 Series","Standard_E8-2s_v5","E8-2s v5"
"DZH318Z096SR/0BWH","3 Years","6072","Virtual Machines Esv5 Series","Standard_E8-4s_v5","E8-4s v5"
"DZH318Z096SR/0BWS","3 Years","6072","Virtual Machines Esv5 Series","Standard_E8-2s_v5","E8-2s v5"
"DZH318Z096SR/0BWK","1 Year","3142","Virtual Machines Esv5 Series","Standard_E8-4s_v5","E8-4s v5"
"DZH318Z096SR/0BWL","3 Years","6072","Virtual Machines Esv5 Series","Standard_E8s_v5","E8s v5"
"DZH318Z08M9J/038Q","1 Year","1571","Virtual Machines Ev5 Series","Standard_E4_v5","Standard_E4_v5"
"DZH318Z08M9J/0392","3 Years","3036","Virtual Machines Ev5 Series","Standard_E4_v5","Standard_E4_v5"
"DZH318Z0CGPC/000S","1 Year","118152","Virtual Machines NDrSv2 Series","Standard_ND40rs_v2","ND40rs v2"
"DZH318Z0C0XF/001M","1 Year","31956","Virtual Machines NVSv3 Series","Standard_NV48s_v3","NV48s v3"
"DZH318Z0C0XF/0017","3 Years","65910","Virtual Machines NVSv3 Series","Standard_NV48s_v3","NV48s v3"
"DZH318Z09LQP/00WD","1 Year","2057","Virtual Machines Ebdsv5 Series","Standard_E4bds_v5","Standard_E4bds_v5"
"DZH318Z09LQP/00W9","3 Years","3975","Virtual Machines Ebdsv5 Series","Standard_E4bds_v5","Standard_E4bds_v5"
"DZH318Z0BQ4R/01SM","1 Year","3298","Virtual Machines ESv3 Series","Standard_E8-4s_v3","E8-4s v3"
"DZH318Z0BQ4R/01XX","1 Year","3298","Virtual Machines ESv3 Series","Standard_E8-2s_v3","E8-2s v3"
"DZH318Z0BQ4R/0033","3 Years","6326","Virtual Machines ESv3 Series","Standard_E8s_v3","E8s v3"
"DZH318Z0BQ4R/01SL","3 Years","6326","Virtual Machines ESv3 Series","Standard_E8-4s_v3","E8-4s v3"
"DZH318Z0BQ4L/003P","3 Years","6326","Virtual Machines Ev3 Series","Standard_E8_v3","E8 v3"
"DZH318Z0BQ4R/0032","1 Year","3298","Virtual Machines ESv3 Series","Standard_E8s_v3","E8s v3"
"DZH318Z0BQ4L/003N","1 Year","3298","Virtual Machines Ev3 Series","Standard_E8_v3","E8 v3"
"DZH318Z0BQ4R/01XZ","3 Years","6326","Virtual Machines ESv3 Series","Standard_E8-2s_v3","E8-2s v3"
"DZH318Z092QF/002G","1 Year","37386","Easv5 Series DedicatedHost","Easv5_Type1","Easv5 Type1"
"DZH318Z092QF/002H","3 Years","72238","Easv5 Series DedicatedHost","Easv5_Type1","Easv5 Type1"
"DZH318Z08M9J/038S","3 Years","86826","Virtual Machines Ev5 Series","Standard_E104i_v5","Standard_E104i_v5"
"DZH318Z08M9J/038T","1 Year","44936","Virtual Machines Ev5 Series","Standard_E104i_v5","Standard_E104i_v5"
"DZH318Z0CTQD/0003","1 Year","360226","MSv2 Series Dedicated Host","Msv2_Type1","Msv2 Type1"
"DZH318Z0CTQD/000W","3 Years","521706","MSv2 Series Dedicated Host","Msv2_Type1","Msv2 Type1"
"DZH318Z0CSHL/03HW","1 Year","786","Virtual Machines Esv4 Series","Standard_E2s_v4","E2s v4"
"DZH318Z0CSHL/03HG","3 Years","1518","Virtual Machines Esv4 Series","Standard_E2s_v4","E2s v4"
"DZH318Z0BQ50/004B","1 Year","10714","Virtual Machines DSv3 Series","Standard_D32s_v3","D32s v3"
"DZH318Z0BQ4K/0044","1 Year","10714","Virtual Machines Dv3 Series","Standard_D32_v3","D32 v3"
"DZH318Z0BQ4K/0045","3 Years","22134","Virtual Machines Dv3 Series","Standard_D32_v3","D32 v3"
"DZH318Z0BQ50/004C","3 Years","22134","Virtual Machines DSv3 Series","Standard_D32s_v3","D32s v3"
"DZH318Z08M9L/02D0","1 Year","12032","Virtual Machines Dlsv5 Series","Standard_D48ls_v5","D48ls v5"
"DZH318Z08M9L/02CW","3 Years","23248","Virtual Machines Dlsv5 Series","Standard_D48ls_v5","D48ls v5"
"DZH318Z0BQ5B/0011","1 Year","57477","Virtual Machines NDS Series","Standard_ND24s","ND24s"
"DZH318Z0BQ5B/0013","3 Years","121553","Virtual Machines NDS Series","Standard_ND24s","ND24s"
"DZH318Z09LR5/00WN","1 Year","29439","Virtual Machines Ebsv5 Series","Standard_E64bs_v5","Standard_E64bs_v5"
"DZH318Z09LR5/00WD","3 Years","52392","Virtual Machines Ebsv5 Series","Standard_E64bs_v5","Standard_E64bs_v5"
"DZH318Z0CM2B/006L","1 Year","21440","Virtual Machines Dav4 Series","Standard_D64a_v4","D64a v4"
"DZH318Z0CM2C/006N","3 Years","44256","Virtual Machines Dasv4 Series","Standard_D64as_v4","D64as v4"
"DZH318Z0CM2C/006P","1 Year","21440","Virtual Machines Dasv4 Series","Standard_D64as_v4","D64as v4"
"DZH318Z0CM2B/006B","3 Years","44256","Virtual Machines Dav4 Series","Standard_D64a_v4","D64a v4"
"DZH318Z08LV1/00L6","3 Years","106825","Virtual Machines MdSv2 Series","Standard_M64dms_v2","M64dms_v2"
"DZH318Z08LV1/00L7","1 Year","73753","Virtual Machines MdSv2 Series","Standard_M64dms_v2","M64dms_v2"
